wav_path,transcript,duration
common_voice_hy-AM_26927104.wav,չկարողանալով անել դա երեխաները ստիպված են լինում նոր տուն փնտրել,7.596
common_voice_hy-AM_26927105.wav,նա ոգեշնչվում է օդանավից բացվող տեսարաններով,6.12
common_voice_hy-AM_26927571.wav,բայց միակ բանը որ կարոր է աշխատանքային օր ունենալն է,6.48
common_voice_hy-AM_26927573.wav,եղանակների հերթափոխը կապ չունի լուսնի փուլերի հետ,5.796
common_voice_hy-AM_26927574.wav,տերները գծաձ են թավոտ եզրերով,6.444
common_voice_hy-AM_26927575.wav,աղձնիքի մէջ այր մարդոց ներքնազգեստին համար կը գործածէին ճերմակ կտաւ,8.64
common_voice_hy-AM_26927602.wav,նա ստեղծել է լատիներեն եկեղեցական երաժշտություն օրատորիաներ օրհներգեր,9.432
common_voice_hy-AM_26927603.wav,աղջկա հարազատները պահանջեցին նրանից հեռանալ ամուսնուց վերադառնալ հայրենիք,8.424
common_voice_hy-AM_26927604.wav,ունի կշիո արդարութեան մանրանկարներ,5.904
common_voice_hy-AM_26927605.wav,վաղ հասակում կորցրել է մորը,4.356
common_voice_hy-AM_27072340.wav,նրա ձը կրկնվում է նա հրապարակի սյունաշարում,7.632
common_voice_hy-AM_27072341.wav,տիրապետում է ռուսերեն արաբերեն անգլերեն լեզուներին,5.76
common_voice_hy-AM_27072342.wav,կյանքի վերջին տարիներին ապրել է ծննդավայրում,5.292
common_voice_hy-AM_27072343.wav,սովորական աստղերը մոլորակները միշտ բավարարում են այս պայմանին,6.84
common_voice_hy-AM_27072359.wav,պատմությունը կրկին վերադառնում է բնության պատկերների նկարագրությանը դրանով ավարտվում է,10.404
common_voice_hy-AM_27072360.wav,հետագայում նրանք աստիճանաբար դարձան քաղաքի մշտական բնակիչներ,5.976
common_voice_hy-AM_27072361.wav,նրանք մեղմացնում են քամու ուժը աշտարակի վերին հատվածում,6.948
common_voice_hy-AM_27072362.wav,երկարալիքային ընկալման սահմանը կախված է մարդու տարիքից,6.012
common_voice_hy-AM_27072363.wav,եկեղեցին ժայռափոր է գտնվում է դժվարամատչելի բարձունքի վրա,8.532
common_voice_hy-AM_27072379.wav,գերմանական օկուպացիայի տարիներին պայքարել է լեհական դիմադրության շարքերում,8.784
common_voice_hy-AM_27072381.wav,իսկ երգեցիկ տեսակների մոտ դա արտահայտված է ձայնով,6.552
common_voice_hy-AM_27072383.wav,զոհասեղանին կցվում է նա գոթական կռածո ցանկապատը,6.84
common_voice_hy-AM_27072400.wav,լեոնովի հուշարձանի հարանությամբ տեղադրվել է նա երեք կինոխցիկների հուշարձանը,10.404
common_voice_hy-AM_27072401.wav,նա հանդես է եկել որպես ձախ եզրային պաշտպան,5.832
common_voice_hy-AM_27072402.wav,ան ըստ յուշագրութիւններուն ցուցաբերած է մեծ քաջութիւն,7.236
common_voice_hy-AM_27072414.wav,դաշտի հեռավոր ծայրում երում է նստած կնոջ կերպարանք,5.616
common_voice_hy-AM_27072416.wav,հորիզոնից վեր մոխրաերկնագույն ամպերով պատված երկիքն է,6.876
common_voice_hy-AM_27072417.wav,արուների թերի հիմնական ֆոնը արային դեղին է,6.552
common_voice_hy-AM_27072418.wav,վասնեցովը նկարի վրա աշխատել է քսան տարի,5.328
common_voice_hy-AM_27072429.wav,ձգվում է արելքից արմուտք տարածվելով մինչ երեք կիլոմետր,7.632
common_voice_hy-AM_27072430.wav,բրանդի անկեղծությունը նրանց զայրացնում վանում է,6.444
common_voice_hy-AM_27072431.wav,տեսայի անկեղծ զգացմունքները փոխում են իր պատկերացումները,7.524
common_voice_hy-AM_27072432.wav,իր ստեղծագործություններում իրականությունը համադրվում էր ռոմանտիկ դրդապատճառներով,9.108
common_voice_hy-AM_27072520.wav,հուշարձանը մատուռանման կառույց է կոնաձ գմբեթով աստիճաններով,8.244
common_voice_hy-AM_27072522.wav,հնդեվրոպական լեզվաընտանիքում բնորոշ է առավել հնատիպ գծերով,9.36
common_voice_hy-AM_27072523.wav,երբեմն փոքր պատերազմը լոկալ կոնֆլիկտի կամ տեղային բախման հոմանիշն է,10.404
common_voice_hy-AM_27090034.wav,նոր մզկիթը ունի քառակուսի տեսք բարձր գմբեթներով,6.444
common_voice_hy-AM_27090039.wav,պարզ չէ արդյոք այս տեղեկատվությունը կիսվել է այլ հետախուզական կազմակերպությունների հետ,9.108
common_voice_hy-AM_27090040.wav,խնդրանքը կատարվում է,3.708
common_voice_hy-AM_27090149.wav,ֆրանկների թագավորներից մեկի մահից հետո բուրգունդները կարողացան հաղթանակ տանել այդ պատերազմում,10.368
common_voice_hy-AM_27090152.wav,նոր մասի ճակատը տարբերվում է սիմետրիայով իսկ հին ճակատը ասիմետրիկ է,9.252
common_voice_hy-AM_27090204.wav,նախկինում հեռուստա ռադիոհաղորդավար սպորտային մեկնաբան,8.748
common_voice_hy-AM_27090206.wav,գրված է միասյուն,2.988
common_voice_hy-AM_27090207.wav,այս իրադարձությունը առանցքային նշանակություն ունեցավ ողջ արշավանքի համար,8.316
common_voice_hy-AM_27090210.wav,համաշխարհային գծերը իրադարձությունների ընթացքը ներկայացնող հիմնական միջոցն են,7.668
common_voice_hy-AM_27090250.wav,նա ուներ հիանալի հումորի զգացում բոլորի համար լավ ընկեր էր,6.912
common_voice_hy-AM_27090254.wav,կիլիկիա աքսորուած է,3.492
common_voice_hy-AM_27090256.wav,տարածքի գրեթե մեկ երրորդը ծածկված է անտառով,5.112
common_voice_hy-AM_27090257.wav,չազման հնագույն քաղաք է,3.492
common_voice_hy-AM_27090323.wav,հուշարձանը իր տեսքով նման է սարկոֆագի պատրաստված է ս գրանիտից,9.504
common_voice_hy-AM_27090463.wav,հոգոր աշխարհիկ նորմերը համախմբվում էին հատուկ ժողովածուներում նոմոկանոններում,8.64
common_voice_hy-AM_27090465.wav,ալբանիան հաղթում է նվազագույն հաշվով,4.536
common_voice_hy-AM_27090467.wav,գետերը ջրառատ են ամբողջ տարին,4.248
common_voice_hy-AM_27090557.wav,անվան ծագումը քաղաքի անունից,4.68
common_voice_hy-AM_27090559.wav,նոր սեփականատերերի բախտը չի բերում երաշտը կործանում է բերքը անասունը,7.74
common_voice_hy-AM_27090561.wav,ուշահիդի ծրագրային հարթակի գործադիր տնօրեն,6.012
common_voice_hy-AM_27090564.wav,բավականին չորադիմացկուն է,4.248
common_voice_hy-AM_27103343.wav,երբեմն այրումը որոշվում է որպես օքսիդանտի վառելիքի միջ եղած ռեակցիա,8.748
common_voice_hy-AM_27103344.wav,գրել է բալետներ դրամատիկ ներկայացումների երաժշտություն,6.12
common_voice_hy-AM_27103345.wav,գյուղը հյուսիսից շրջապատված էր լեռներով,5.58
common_voice_hy-AM_27103346.wav,մոդուլյատորի աշխատանքը հիմնականում գնահատվում է մոդուլման բնութագրով,10.368
common_voice_hy-AM_27103347.wav,խաչքարի քիվին ելնդատառ աջ կողմում խորագիր առկան են վիմական արձանագրություններ,9.72
common_voice_hy-AM_27103364.wav,ժամկետային զինծառայությունից հետո վերադարձել է խմբագրություն,7.056
common_voice_hy-AM_27103365.wav,ով է ավելի արագ հասնելու այդ սրվակին,5.148
common_voice_hy-AM_27103366.wav,նման սթրեսը կոչվում է գենդերային դիսֆորիա,6.12
common_voice_hy-AM_27103367.wav,եվրոպայի եռակի չեմպիոն,3.708
common_voice_hy-AM_27103369.wav,ծաղկաբույլը լայն փնջաձ կամ կիսագնդաձ է,7.632
common_voice_hy-AM_27103371.wav,պղնձե ամանեղենը թույլատրվում է օգտագործել միայն կլայեկած,9.54
common_voice_hy-AM_27103372.wav,ներկայիս բնակչությունը հիմնական մասը ալի զազաներն են,6.912
common_voice_hy-AM_27126755.wav,տարածքով պահպանվածությամբ ամենախոշորը,6.336
common_voice_hy-AM_27126757.wav,պահքը պետք է պահվի լուսաբացից մինչ մայրամուտ,5.652
common_voice_hy-AM_27126758.wav,լուկայում կա նրան նվիրված արձան երկհարկանի շեքօի բարձրությամբ,9.684
common_voice_hy-AM_27126759.wav,սակայն անոր շատ աւելի կը հետաքրքրէր ճարտարապետութեան տեսութիւնը,7.272
common_voice_hy-AM_27126765.wav,տղաները հասկանալով թե ինչ են արել որոշում են թաքցնել զենքը,8.964
common_voice_hy-AM_27126766.wav,ապահավված ընտանիքից է,5.184
common_voice_hy-AM_27126767.wav,ներկայումս կիրառական մաթեմատիկա տերմինը օգտագործվում է լայն իմաստով,7.92
common_voice_hy-AM_27126768.wav,ունի ուժգին ձայն միաժամանակ շատ գեղեցիկ հաճելի երանգով,6.66
common_voice_hy-AM_27126769.wav,հունաստանում այս սոուսը մատուցում են ջեռոցում տապակած խոզի մսի հետ,9.036
