path,sentence
common_voice_hy-AM_26927574.wav,Տերևները գծաձև են՝ թավոտ եզրերով։
common_voice_hy-AM_26927575.wav,Աղձնիքի մէջ այր մարդոց ներքնազգեստին համար կը գործածէին ճերմակ կտաւ։
common_voice_hy-AM_26927602.wav,"Նա ստեղծել է լատիներեն եկեղեցական երաժշտություն, օրատորիաներ և օրհներգեր։"
common_voice_hy-AM_26927603.wav,Աղջկա հարազատները պահանջեցին նրանից հեռանալ ամուսնուց և վերադառնալ հայրենիք։
common_voice_hy-AM_26927604.wav,Ունի կշիո արդարութեան մանրանկարներ։
common_voice_hy-AM_26927605.wav,Վաղ հասակում կորցրել է մորը։
common_voice_hy-AM_27072340.wav,Նրա ձևը կրկնվում է նաև հրապարակի սյունաշարում։
common_voice_hy-AM_27072341.wav,"Տիրապետում է ռուսերեն, արաբերեն, անգլերեն լեզուներին։"
common_voice_hy-AM_27072342.wav,Կյանքի վերջին տարիներին ապրել է ծննդավայրում։
common_voice_hy-AM_27072343.wav,Սովորական աստղերը և մոլորակները միշտ բավարարում են այս պայմանին։
common_voice_hy-AM_27072359.wav,Պատմությունը կրկին վերադառնում է բնության պատկերների նկարագրությանը և դրանով ավարտվում է։
common_voice_hy-AM_27072360.wav,Հետագայում նրանք աստիճանաբար դարձան քաղաքի մշտական բնակիչներ։
common_voice_hy-AM_27072361.wav,Նրանք մեղմացնում են քամու ուժը աշտարակի վերին հատվածում։
common_voice_hy-AM_27072362.wav,Երկարալիքային ընկալման սահմանը կախված է մարդու տարիքից։
common_voice_hy-AM_27072363.wav,"Եկեղեցին ժայռափոր է, գտնվում է դժվարամատչելի բարձունքի վրա։"
common_voice_hy-AM_27072379.wav,Գերմանական օկուպացիայի տարիներին պայքարել է լեհական դիմադրության շարքերում։
common_voice_hy-AM_27072381.wav,Իսկ երգեցիկ տեսակների մոտ դա արտահայտված է ձայնով։
common_voice_hy-AM_27072383.wav,Զոհասեղանին կցվում է նաև գոթական կռածո ցանկապատը։
common_voice_hy-AM_27072400.wav,Լեոնովի հուշարձանի հարևանությամբ տեղադրվել է նաև երեք կինոխցիկների հուշարձանը։
common_voice_hy-AM_27072401.wav,Նա հանդես է եկել որպես ձախ եզրային պաշտպան։
common_voice_hy-AM_27072402.wav,"Ան, ըստ յուշագրութիւններուն, ցուցաբերած է մեծ քաջութիւն։"
common_voice_hy-AM_27072414.wav,Դաշտի հեռավոր ծայրում երևում է նստած կնոջ կերպարանք։
common_voice_hy-AM_27072416.wav,"Հորիզոնից վեր մոխրաերկնագույն, ամպերով պատված երկիքն է։"
common_voice_hy-AM_27072417.wav,Արուների թևերի հիմնական ֆոնը արևային դեղին է։
common_voice_hy-AM_27072418.wav,Վասնեցովը նկարի վրա աշխատել է քսան տարի։
common_voice_hy-AM_27072429.wav,"Ձգվում է արևելքից արևմուտք, տարածվելով մինչև երեք կիլոմետր։"
common_voice_hy-AM_27072430.wav,Բրանդի անկեղծությունը նրանց զայրացնում և վանում է։
common_voice_hy-AM_27072431.wav,Տեսայի անկեղծ զգացմունքները փոխում են իր պատկերացումները։
common_voice_hy-AM_27072432.wav,Իր ստեղծագործություններում իրականությունը համադրվում էր ռոմանտիկ դրդապատճառներով։
common_voice_hy-AM_27072520.wav,"Հուշարձանը մատուռանման կառույց է՝ կոնաձև գմբեթով, աստիճաններով։"
common_voice_hy-AM_27072522.wav,Հնդեվրոպական լեզվաընտանիքում բնորոշ է առավել հնատիպ գծերով։
common_voice_hy-AM_27072523.wav,Երբեմն փոքր պատերազմը լոկալ կոնֆլիկտի կամ տեղային բախման հոմանիշն է։
common_voice_hy-AM_27090034.wav,Նոր մզկիթը ունի քառակուսի տեսք՝ բարձր գմբեթներով։
common_voice_hy-AM_27090039.wav,"Պարզ չէ, արդյոք այս տեղեկատվությունը կիսվել է այլ հետախուզական կազմակերպությունների հետ։"
common_voice_hy-AM_27090040.wav,Խնդրանքը կատարվում է։
common_voice_hy-AM_27090149.wav,Ֆրանկների թագավորներից մեկի մահից հետո բուրգունդները կարողացան հաղթանակ տանել այդ պատերազմում։
common_voice_hy-AM_27090152.wav,"Նոր մասի ճակատը տարբերվում է սիմետրիայով, իսկ հին ճակատը ասիմետրիկ է։"
common_voice_hy-AM_27090204.wav,"Նախկինում հեռուստա և ռադիոհաղորդավար, սպորտային մեկնաբան։"
common_voice_hy-AM_27090206.wav,Գրված է միասյուն։
common_voice_hy-AM_27090207.wav,Այս իրադարձությունը առանցքային նշանակություն ունեցավ ողջ արշավանքի համար։
common_voice_hy-AM_27090210.wav,Համաշխարհային գծերը իրադարձությունների ընթացքը ներկայացնող հիմնական միջոցն են։
common_voice_hy-AM_27090250.wav,Նա ուներ հիանալի հումորի զգացում և բոլորի համար լավ ընկեր էր։
common_voice_hy-AM_27090254.wav,Կիլիկիա աքսորուած է։
common_voice_hy-AM_27090256.wav,Տարածքի գրեթե մեկ երրորդը ծածկված է անտառով։
common_voice_hy-AM_27090257.wav,Չազման հնագույն քաղաք է։
common_voice_hy-AM_27090323.wav,Հուշարձանը իր տեսքով նման է սարկոֆագի և պատրաստված է սև գրանիտից։
common_voice_hy-AM_27090463.wav,Հոգևոր և աշխարհիկ նորմերը համախմբվում էին հատուկ ժողովածուներում՝ նոմոկանոններում։
common_voice_hy-AM_27090465.wav,Ալբանիան հաղթում է նվազագույն հաշվով։
common_voice_hy-AM_27090467.wav,Գետերը ջրառատ են ամբողջ տարին։
common_voice_hy-AM_27090557.wav,Անվան ծագումը՝ քաղաքի անունից։
common_voice_hy-AM_27090559.wav,Նոր սեփականատերերի բախտը չի բերում՝ երաշտը կործանում է բերքը և անասունը։
common_voice_hy-AM_27090561.wav,Ուշահիդի ծրագրային հարթակի գործադիր տնօրեն։
common_voice_hy-AM_27090564.wav,Բավականին չորադիմացկուն է։
common_voice_hy-AM_27103343.wav,Երբեմն այրումը որոշվում է որպես օքսիդանտի և վառելիքի միջև եղած ռեակցիա։
common_voice_hy-AM_27103344.wav,"Գրել է բալետներ, դրամատիկ ներկայացումների երաժշտություն։"
common_voice_hy-AM_27103345.wav,Գյուղը հյուսիսից շրջապատված էր լեռներով։
common_voice_hy-AM_27103346.wav,Մոդուլյատորի աշխատանքը հիմնականում գնահատվում է մոդուլման բնութագրով։
common_voice_hy-AM_27103347.wav,"Խաչքարի քիվին՝ ելնդատառ, և աջ կողմում՝ խորագիր, առկան են վիմական արձանագրություններ։"
common_voice_hy-AM_27103364.wav,Ժամկետային զինծառայությունից հետո վերադարձել է խմբագրություն։
common_voice_hy-AM_27103365.wav,Ո՞վ է ավելի արագ հասնելու այդ սրվակին։
common_voice_hy-AM_27103366.wav,Նման սթրեսը կոչվում է գենդերային դիսֆորիա։
common_voice_hy-AM_27103367.wav,Եվրոպայի եռակի չեմպիոն։
common_voice_hy-AM_27103369.wav,Ծաղկաբույլը լայն փնջաձև կամ կիսագնդաձև է։
common_voice_hy-AM_27103371.wav,Պղնձե ամանեղենը թույլատրվում է օգտագործել միայն կլայեկած։
common_voice_hy-AM_27103372.wav,Ներկայիս բնակչությունը հիմնական մասը ալևի զազաներն են։
common_voice_hy-AM_27126755.wav,Տարածքով և պահպանվածությամբ՝ ամենախոշորը։
common_voice_hy-AM_27126757.wav,Պահքը պետք է պահվի լուսաբացից մինչև մայրամուտ։
common_voice_hy-AM_27126758.wav,Լուկայում կա նրան նվիրված արձան՝ երկհարկանի շեքօի բարձրությամբ։
common_voice_hy-AM_27126759.wav,Սակայն անոր շատ աւելի կը հետաքրքրէր ճարտարապետութեան տեսութիւնը։
common_voice_hy-AM_27126765.wav,"Տղաները հասկանալով, թե ինչ են արել, որոշում են թաքցնել զենքը։"
common_voice_hy-AM_27126766.wav,Ապահավված ընտանիքից է։
common_voice_hy-AM_27126767.wav,Ներկայումս կիրառական մաթեմատիկա տերմինը օգտագործվում է լայն իմաստով։
common_voice_hy-AM_27126768.wav,Ունի ուժգին ձայն միաժամանակ շատ գեղեցիկ և հաճելի երանգով։
common_voice_hy-AM_27126769.wav,Հունաստանում այս սոուսը մատուցում են ջեռոցում տապակած խոզի մսի հետ։
common_voice_hy-AM_27126905.wav,"Բնորոշ կենդանիներն են սայգակը, ջեյրանը, կոլանը։"
common_voice_hy-AM_27126906.wav,Կոնգրեսում լսումների գործընթացը կարող է մի քանի ամսով ձգվել։
common_voice_hy-AM_27126908.wav,"Գոյություն ունի տասը բարբառ, որոնցից յուրաքանչյուրով խոսում է մի ցեղ։"
common_voice_hy-AM_27126920.wav,Հողամասում տեղակայված են տարբեր ժամանակներում կանգնեցված երկու տներ։
