wav_path,transcript,duration
common_voice_hy-AM_39278463.wav,Ցինցինատիում կայացած աշխարհի չեմպիոնատում նրանք կրկին առաջինն էին։,6.768
common_voice_hy-AM_40000639.wav,Օսական դասական արձակի հիմնադիր։,3.24
common_voice_hy-AM_39461664.wav,"Հումուսը օգտագործում են նախաճաշին, ճաշին և ընթրիքին։",5.256
common_voice_hy-AM_39471024.wav,Օրինագիծը մի քանի տարի քննության չի առնվել։,4.176
common_voice_hy-AM_27536250.wav,Ձայնի բացարձակ սանդղակի միավոր է համարվում սոնը։,4.536
common_voice_hy-AM_39488823.wav,"Ինչևէ, գանգլիոնները չեն սահմանափակվում ձեռքերով և ոտքերով։",5.796
common_voice_hy-AM_39465548.wav,Գյուղի մոտակայքում կան հին գերեզմաններ։,3.96
common_voice_hy-AM_39449358.wav,Աշխատանքային իրավունքում որոշակի պաշտոններ զբաղեցնելու համար կադրերի ընտրության հատուկ կարգ։,5.688
common_voice_hy-AM_39548242.wav,Այս միջոցները մակրոտնտեսական տվյալների օրինակներ են։,4.428
common_voice_hy-AM_39535178.wav,Դրա շնորհիվ էլ հեռախոսը չի քերծվում և ընկնելիս չի ջարդվում։,4.176
common_voice_hy-AM_39463638.wav,Նա սիրում է բողոքել ամեն ինչից և մեղադրել շրջապատողներին։,5.256
common_voice_hy-AM_39506245.wav,"Տարածաշրջանը համարվում է թուրքական դայվինգի, պարագլայդինգի, ռաֆտինգի կենտրոնը։",7.848
common_voice_hy-AM_39474227.wav,Այդ դերերի օգտագործումը չի հիշատակվել տիտրերում և չի եղել հաստատված։,6.408
common_voice_hy-AM_26407626.wav,Իտալիայում երկար ժամանակ քննարկում էին նրա տրանսֆերային արժեքը։,7.776
common_voice_hy-AM_39991483.wav,Այնտեղ նա անցուղիներ է փնտրում։,3.276
common_voice_hy-AM_39453358.wav,"Նրանց համար նախատեսված է էքսկուրսիաներ, այցելություն թանգարաններ, զբոսնք ջերմանավով և ոտքով։",7.92
common_voice_hy-AM_39532761.wav,Նախնական կրթությունը ստացել է ծննդավայրի ծխական դպրոցում։,4.536
common_voice_hy-AM_39459771.wav,Եվ տեսա՞ր ուր մտան:,2.196
common_voice_hy-AM_26253121.wav,"Շարթը բնության մարդկային բնավորությունների, ձևի ու լույսի վերարտադրման նուրբ վարպետ է։",9.396
common_voice_hy-AM_27103369.wav,Ծաղկաբույլը լայն փնջաձև կամ կիսագնդաձև է։,7.632
common_voice_hy-AM_39991601.wav,Մանկուց զբաղվում էր դեպի լեռներ արշավներով և հեծանիվ վարելով։,5.04
common_voice_hy-AM_39459564.wav,Հետագայում զբաղվել է գրական աշխատանքով։,2.988
common_voice_hy-AM_26627915.wav,«Ֆեյենոորդ» ակումբի կիսապաշտպան։,3.708
common_voice_hy-AM_39452796.wav,Սովորաբար պատրաստվում են փափուկ տնական կտորից։,3.888
common_voice_hy-AM_39998600.wav,"Այս եղանակով ստացվում են առաջնային, երկրորդային և երրորդային ամինների խառնուրդ։",6.552
common_voice_hy-AM_39538238.wav,"Նա երկար կախարդում է արքայազնին, սակայն չի կարողանում օգնել։",4.356
common_voice_hy-AM_39552354.wav,Անոր գործերուն բնորոշ է պարային ժանրերու եւ ռիթմերու ուրոյն վերաիմաստաւորումը։,6.768
common_voice_hy-AM_40003454.wav,Երբեմն ծառայում է որպես ընդունելությունների կազմակերպման սրահ։,4.932
common_voice_hy-AM_27126920.wav,Հողամասում տեղակայված են տարբեր ժամանակներում կանգնեցված երկու տներ։,8.676
common_voice_hy-AM_39315619.wav,Այն իրենից ներկայացնում է չափածո վեպ։,3.96
common_voice_hy-AM_39471089.wav,Ավետյաց հունական ուղղափառ եկեղեցու ակտիվ ծխական է։,4.176
common_voice_hy-AM_39534817.wav,- Եվ չես բժշկվում:,2.52
common_voice_hy-AM_39730015.wav,"Աղմուկները, եզակի իմպուլսները, մարող ձայներն ունեն հոծ սպեկտր։",6.516
common_voice_hy-AM_39471659.wav,Մշտապես վառ էր հիշողությունը տեղանունների նկարագրության ժամանակ։,4.5
common_voice_hy-AM_39475123.wav,"Այնպես չէ՞,- հրաշալի ժպիտով դիմեց նա Շահյանին:",4.716
common_voice_hy-AM_26499319.wav,Նա հիվանդ էր նաև սիֆիլիսով։,3.132
common_voice_hy-AM_39469805.wav,"- Չէ, քույրիկ ջան.",2.16
common_voice_hy-AM_39440606.wav,"Լավ է լուծվում սպիրտում և եթերում, վատ՝ ջրում։",3.996
common_voice_hy-AM_39990707.wav,Միջին դարերի վերջնամուտին արդեն գավիթների կառուցումը դադաարեցրին։,5.94
common_voice_hy-AM_26079007.wav,"Մզկիթը գործածվում էր որպես պալատ, իսկ գմբեթը ծառայում էր եկեղեցուն։",9.072
common_voice_hy-AM_26253119.wav,Եվ շատ ուրիշներ։,3.42
common_voice_hy-AM_39990444.wav,Դահլիճում ծափահարում էին.,3.888
common_voice_hy-AM_39469929.wav,Այսօր երգի բառերն ու երաժշտությունը պատկանում են հանրության սեփականությանը։,5.22
common_voice_hy-AM_39325735.wav,"Երկրորդ համաշխարհային պատերազմի տարիներին շենքում ապաստանել են գերմանական զորքերը, այնուհետև՝ ռուսական։",8.028
common_voice_hy-AM_39517122.wav,Աղջկա մանկությունից քիչ բան է հայտնի։,3.06
common_voice_hy-AM_39471288.wav,"Նա հաղորդագրության մեջ նաև բացատրել է, թե որն է կորոնավիրուսը։",4.716
common_voice_hy-AM_39546453.wav,Մեծ տեղ է հատկացրել քաղաքական ընթացիկ լուրերին։,4.428
common_voice_hy-AM_26099987.wav,"Ունի հաստ մաշկ, հսկա գլուխ։",4.356
common_voice_hy-AM_39531337.wav,"Ճյուղերը ծածկված են գորշ, դեղնագորշավուն կամ համարյա սև կեղևով։",5.94
common_voice_hy-AM_39459169.wav,Բամբակենու ծայրատումը կատարվում է նախքան զանգվածային ծաղկումը։,7.74
common_voice_hy-AM_39991824.wav,Լյուիի մարմնիկներով դեմենցիան ամենահաճախ սխալ ախտորոշվող դեմենցիան է։,7.056
common_voice_hy-AM_39552692.wav,Մանֆրեդին հաջողվում է արագ հարմարվել ոչ սովորական շրջապատին։,5.22
common_voice_hy-AM_26572904.wav,Դաստիարակվել է հոր և նրա ծնողների կողմից։,3.924
common_voice_hy-AM_39277103.wav,Իր կառուցվածքով ու ֆունկցիայով ներզատիչ գեղձ է։,5.616
common_voice_hy-AM_39278467.wav,"Մայրս ասում էր, որ տանը միշտ երկու օրորոց կար՝ մեծ և փոքր:",6.696
common_voice_hy-AM_39552490.wav,"Երգում են դանիերեն, իտալերեն և անգլերեն լեզուներով։",4.464
common_voice_hy-AM_39459520.wav,Կլիման շոգ է և միաժամանակ խոնավ։,3.06
common_voice_hy-AM_39477712.wav,"Նպատակն էր ճարտարապետ դառնալ, սակայն նիւթական միջոցները թոյլատրելու չէին։",5.76
common_voice_hy-AM_39488295.wav,Այն ներառում էր պատերի մոնտաժված մասերի նկարները։,4.14
common_voice_hy-AM_40000961.wav,Գտնվում է նահանգի հյուսիսային մասում։,3.456
common_voice_hy-AM_39528917.wav,Ամենահով ամիսներն են դեկտեմբերից մինչև փետրվարը։,4.068
common_voice_hy-AM_39524644.wav,Տերևները կանաչ գույնի միջինից մինչև մեծ չափերի են։,4.428
common_voice_hy-AM_39993135.wav,Թագավորի զորքերը լքեցին նրան։,3.348
common_voice_hy-AM_40086170.wav,Վազքը ֆիզդաստիարակության առավել տարածված և արդյունավետ միջոց է։,5.4
common_voice_hy-AM_39477621.wav,Կոնցենտրիկ լուծույթները առաջացնում են կոլոիդ լուծույթ՝ «հեղուկ ապակի»։,5.976
common_voice_hy-AM_39490795.wav,Դա արտահայտվում էր մակընթացային ալիքներով։,3.276
common_voice_hy-AM_39471677.wav,Բարեխիղճ աշխատանքի համար արժանացել է մի շարք կառավարական պարգևների։,4.86
common_voice_hy-AM_40008986.wav,Ջրհորի վրա ձեռքով աշխատող պոմպ ունեինք:,3.996
common_voice_hy-AM_39474927.wav,Նոր թագավորությունում աստվածուհուն երկրպագում էին որպես արևային աստվածություն։,6.12
common_voice_hy-AM_40009084.wav,"Տարածաշրջանի բնակչությունը փոքր է, հիմնականում ծածկված է խոշոր լեռնային լանջերով։",5.94
common_voice_hy-AM_39495434.wav,"Երվանդը շրջապատվել է հունասեր վերնախավի ներկայացուցիչներով, խրախուսել հելլենիստական մշակույթը։",8.028
common_voice_hy-AM_39542797.wav,"- Այո՛, ա՛յ ժողովուրդ, ես հիմա էլ ասում եմ, որ պարտքս արդեն տվել եմ:",4.896
common_voice_hy-AM_39547907.wav,Վնասվածքի պատճառով որոշ ժամանակ չի խաղացել։,3.636
common_voice_hy-AM_26610439.wav,"Այստեղ անցկացվում են տարբեր համերգներ, սպորտային իրադարձություններ։",6.084
common_voice_hy-AM_39462620.wav,"Խնդրում եմ, Մանե…",2.736
common_voice_hy-AM_39470179.wav,Նա յոթ թեկնածուներից հինգերորդն էր։,3.42
common_voice_hy-AM_39466750.wav,Հեղինակել և կատարել է մի շարք կատակերգություններ։,4.356
common_voice_hy-AM_39440587.wav,"Ստեղծագործել է դիմանկարի և նատյուրմորտի ժանրերում, ձևավորել է գրքեր։",5.22
common_voice_hy-AM_39462480.wav,Ծառերը և թփերը ուսումնասիրող գիտությունը անվանվում է ծառագիտություն (դենդրոլոգիա)։,6.516
common_voice_hy-AM_39526677.wav,Կենդանի մնացածները ապաստանեցին տարբեր երկրներում։,4.32
